fight_id,fight_date,fighter_a_won,weight_class,probability
26b46336baf995109799d0e8,2019-01-19,1,lightweight,0.2744123752676342
38913c7a553efd0ea27c4ce6,2019-01-19,0,light_heavyweight,0.5095430176833414
8126ece57175e39d22722e5b,2019-01-19,0,welterweight,0.5767905854579358
fb232738136fb41408e97318,2019-01-19,0,bantamweight,0.24180042489617218
cbce63c7e16d47b29e74d88a,2019-01-19,0,lightweight,0.22147332431741912
9a7c75d28b2227d353ffee0b,2019-01-19,1,light_heavyweight,0.2789274672781742
ed17d601382b0e1ee5f25834,2019-01-19,1,heavyweight,0.5046108095910121
5678ee79359ee825af2c6cf6,2019-01-19,0,lightweight,0.36132174182966026
25a9c1526fc208e6c7fe38c0,2019-01-19,0,flyweight,0.6940524105731459
7c630f0caa70766b4c9772ba,2019-01-19,0,womens_flyweight,0.394427567203062
16e5b4cb10bf8316f059f140,2019-01-19,0,flyweight,0.5596020342391591
e290c1a53b53c40025a2f302,2019-01-19,1,welterweight,0.4795695581220384
24cb0110e15bf9500f3a20ae,2019-01-19,0,womens_flyweight,0.3456458590907351
8efd36d5f3360c4d96328383,2019-02-02,1,lightweight,0.567559030427402
414613fb990b2e1f8744a998,2019-02-02,0,welterweight,0.33471593852774817
1b0fda4335818f786b8d6f2f,2019-02-02,1,featherweight,0.44241271165845203
1953db6fe5b9744c1843dd12,2019-02-02,0,light_heavyweight,0.3281119124037773
1cd6203b9577bfd25372eb22,2019-02-02,0,featherweight,0.6061115260682116
22cbf1de4862c931b9f97a10,2019-02-02,1,heavyweight,0.41896176506300753
7342c697833ab7bab79bea3e,2019-02-02,0,womens_strawweight,0.2486807639214189
f0a78186a92cdad28af6e943,2019-02-02,0,flyweight,0.5886589543033596
4523cf854ff48df6d66ba36f,2019-02-02,1,womens_flyweight,0.5915521003937895
34446cbf52a1732388aac036,2019-02-02,0,middleweight,0.5586411021237981
5467de70ec0bbfc6ea3f127e,2019-02-02,1,bantamweight,0.6674693784969484
15c9bca416c7204a3b9a9692,2019-02-02,1,bantamweight,0.46568619144894513
f50a16321d311cfb1f168e8c,2019-02-02,0,welterweight,0.7721297181224577
1d74549a59fbd93e268d0046,2019-02-09,1,lightweight,0.7935119779216296
e4525ba53a52b5b0857e967c,2019-02-09,0,lightweight,0.313538986405036
896c12a96bf1da79303bc533,2019-02-09,1,middleweight,0.7751712815284846
fcaa078b4857c278dceb747d,2019-02-09,1,light_heavyweight,0.33281018404856816
b253a6a048ba0dd83a41d3a3,2019-02-09,1,flyweight,0.5286194792615045
4c10bda573f8c01d3c440405,2019-02-09,1,lightweight,0.6912237373117464
5fe9e229550df4983795b5be,2019-02-09,0,womens_flyweight,0.31229078751242995
